TaxonId	matchedType	inputName	matchedName	matchedCanonicalForm	inputRank	matchedRank	synonymStatus	acceptedName	matchedEditDistance	matchedScore	matchTaxonID
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26931351
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26931361
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26931557
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26931633
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26931699
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26931793
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26931950
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26931975
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932033
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26932054
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932061
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932075
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	class	false	Not assigned	0	0.953	26932100
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	class	false	Not assigned	0	0.953	26932187
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932189
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932457
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932532
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932602
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26932669
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932679
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932857
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26932862
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	superfamily	false	Not assigned	0	0.953	26932879
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26932884
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	superfamily	false	Not assigned	0	0.953	26932897
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	superfamily	false	Not assigned	0	0.953	26932942
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	superfamily	false	Not assigned	0	0.953	26932964
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932974
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26932981
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	class	false	Not assigned	0	0.953	26933028
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933030
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933119
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933139
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933178
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933180
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26933198
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	class	false	Not assigned	0	0.953	26933200
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933203
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	order	false	Not assigned	0	0.953	26933215
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933222
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933242
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933311
1452	Canonical form exact match	Not_assigned_6336	Not assigned	Not assigned	class	family	false	Not assigned	0	0.953	26933319
147454	Exact string match	Diplotheca	Diplotheca	Diplotheca	genus	genus	false	Diplotheca	0	0.982	27159835
147454	Exact string match	Diplotheca	Diplotheca	Diplotheca	genus	genus	false	Diplotheca	0	0.982	27159835
147458	Exact string match	Platypleura	Platypleura	Platypleura	genus	genus	false	Platypleura	0	0.982	27062164
147458	Exact string match	Platypleura	Platypleura	Platypleura	genus	genus	false	Platypleura	0	0.982	27062164
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922558
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922793
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922804
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922087
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922091
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	phylum	false	Not assigned	0	0.953	26922148
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922150
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922237
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922329
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922396
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922902
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922945
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922961
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922973
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923073
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26923146
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923228
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923282
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923535
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923539
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923593
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923649
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923729
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923731
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923834
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923863
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26923917
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26924261
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924273
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924277
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924292
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924318
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924335
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924348
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924363
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924366
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924402
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924411
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924429
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924435
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924437
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924446
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924461
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26924489
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924491
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924525
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924528
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924539
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924561
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924572
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924610
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924621
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924637
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924643
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924677
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924706
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924733
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924800
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924824
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924884
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924922
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925521
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26925570
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925572
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925603
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925641
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26925679
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925681
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925696
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925820
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925990
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926307
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926313
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26926366
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926370
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926378
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926459
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926546
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926560
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926625
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926630
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926640
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926655
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926776
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926945
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927025
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26927162
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927236
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927349
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927351
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927413
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927487
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927642
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26927652
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927789
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927998
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928034
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928047
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26928062
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928072
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928094
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928128
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	phylum	false	Not assigned	0	0.953	26928156
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928185
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26928235
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928585
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928619
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928663
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26928874
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928876
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928895
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928962
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929016
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26929047
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929062
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929078
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929087
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929133
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929152
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929266
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26929420
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929423
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929905
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930122
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930253
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26930507
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930613
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930615
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930732
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930808
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931295
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931322
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26931360
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931369
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931591
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26931698
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26931787
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931945
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931962
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931976
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932050
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932055
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932069
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932093
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932186
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26932188
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932290
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932483
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932585
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932662
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932670
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932731
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26932861
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932863
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932882
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932888
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932919
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932950
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932968
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932977
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933018
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933029
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933118
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933127
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933142
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933179
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933197
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933199
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933201
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933210
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933216
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933237
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933283
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933315
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924321
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922090
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922104
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922149
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922207
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922238
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26922371
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26922454
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922658
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922794
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922831
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922905
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922949
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922970
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922987
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923114
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923195
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923229
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923510
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26923538
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923540
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923598
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923709
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923730
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923820
1453	Canonical form exact match	Not_assigned_6337	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923835
